24.0,7.0,4.0
39.0,13.0,13.0
29.0,5.0,16.0
PRC,{'recall': [0.2609, 0.52, 0.4848], 'correctness': 0.3533, 'precision': [0.6857, 0.2, 0.32], 'key': [1, 2, 3]}
SD,0.0504
44.0,11.0,0.0
24.0,10.0,13.0
4.0,12.0,32.0
PRC,{'recall': [0.6111, 0.303, 0.7111], 'correctness': 0.5733, 'precision': [0.8, 0.2128, 0.6667], 'key': [1, 2, 3]}
SD,0.1021
