50.0,0.0,0.0
24.0,18.0,33.0
32.0,7.0,16.0
PRC,{'recall': [0.4717, 0.72, 0.3265], 'correctness': 0.4667, 'precision': [1.0, 0.24, 0.2909], 'key': [1, 2, 3]}
SD,0.0201
