39.0,26.0,0.0
30.0,20.0,0.0
39.0,26.0,0.0
PRC,{'recall': [0.3611, 0.2778], 'correctness': 0.3278, 'precision': [0.6, 0.4], 'key': [1, 2]}
SD,0.012
